provinsi,tahun,upah,daerah,jenis,peng,cluster_kmeans
NUSA TENGGARA TIMUR,2022,13012,PERDESAANPERKOTAAN,MAKANAN,480749.0,1
NUSA TENGGARA TIMUR,2022,13012,PERDESAANPERKOTAAN,NONMAKANAN,403352.0,1
NUSA TENGGARA TIMUR,2022,13012,PERDESAANPERKOTAAN,TOTAL,884102.0,9
KALIMANTAN BARAT,2015,12671,PERDESAAN,MAKANAN,405835.0,1
KALIMANTAN BARAT,2015,12671,PERDESAAN,NONMAKANAN,282118.0,1
KALIMANTAN BARAT,2015,12671,PERDESAAN,TOTAL,687953.0,9
KALIMANTAN BARAT,2015,12671,PERKOTAAN,MAKANAN,473082.0,1
KALIMANTAN BARAT,2015,12671,PERKOTAAN,NONMAKANAN,526121.0,1
KALIMANTAN BARAT,2015,12671,PERKOTAAN,TOTAL,999203.0,9
KALIMANTAN BARAT,2015,12671,PERDESAANPERKOTAAN,MAKANAN,426381.0,1
KALIMANTAN BARAT,2015,12671,PERDESAANPERKOTAAN,NONMAKANAN,356668.0,1
KALIMANTAN BARAT,2015,12671,PERDESAANPERKOTAAN,TOTAL,783050.0,9
KALIMANTAN BARAT,2016,13580,PERDESAAN,MAKANAN,423687.0,1
KALIMANTAN BARAT,2016,13580,PERDESAAN,NONMAKANAN,319487.0,1
KALIMANTAN BARAT,2016,13580,PERDESAAN,TOTAL,743174.0,9
KALIMANTAN BARAT,2016,13580,PERKOTAAN,MAKANAN,511593.0,1
KALIMANTAN BARAT,2016,13580,PERKOTAAN,NONMAKANAN,605280.0,7
KALIMANTAN BARAT,2016,13580,PERKOTAAN,TOTAL,1116874.0,0
KALIMANTAN BARAT,2016,13580,PERDESAANPERKOTAAN,MAKANAN,451222.0,1
KALIMANTAN BARAT,2016,13580,PERDESAANPERKOTAAN,NONMAKANAN,409006.0,1
KALIMANTAN BARAT,2016,13580,PERDESAANPERKOTAAN,TOTAL,860227.0,9
KALIMANTAN BARAT,2017,14734,PERDESAAN,MAKANAN,479510.0,7
KALIMANTAN BARAT,2017,14734,PERDESAAN,NONMAKANAN,305909.0,7
KALIMANTAN BARAT,2017,14734,PERDESAAN,TOTAL,785420.0,9
KALIMANTAN BARAT,2017,14734,PERKOTAAN,MAKANAN,605453.0,7
KALIMANTAN BARAT,2017,14734,PERKOTAAN,NONMAKANAN,632936.0,7
KALIMANTAN BARAT,2017,14734,PERKOTAAN,TOTAL,1238389.0,0
KALIMANTAN BARAT,2017,14734,PERDESAANPERKOTAAN,MAKANAN,519469.0,7
KALIMANTAN BARAT,2017,14734,PERDESAANPERKOTAAN,NONMAKANAN,409666.0,7
KALIMANTAN BARAT,2017,14734,PERDESAANPERKOTAAN,TOTAL,929135.0,9
KALIMANTAN BARAT,2018,14614,PERDESAAN,MAKANAN,490033.0,7
KALIMANTAN BARAT,2018,14614,PERDESAAN,NONMAKANAN,363108.0,7
KALIMANTAN BARAT,2018,14614,PERDESAAN,TOTAL,853142.0,9
KALIMANTAN BARAT,2018,14614,PERKOTAAN,MAKANAN,624891.0,7
KALIMANTAN BARAT,2018,14614,PERKOTAAN,NONMAKANAN,748505.0,9
KALIMANTAN BARAT,2018,14614,PERKOTAAN,TOTAL,1373396.0,0
KALIMANTAN BARAT,2018,14614,PERDESAANPERKOTAAN,MAKANAN,535533.0,7
KALIMANTAN BARAT,2018,14614,PERDESAANPERKOTAAN,NONMAKANAN,493138.0,7
KALIMANTAN BARAT,2018,14614,PERDESAANPERKOTAAN,TOTAL,1028671.0,0
KALIMANTAN BARAT,2019,15309,PERDESAAN,MAKANAN,511415.0,7
KALIMANTAN BARAT,2019,15309,PERDESAAN,NONMAKANAN,392690.0,7
KALIMANTAN BARAT,2019,15309,PERDESAAN,TOTAL,904105.0,9
KALIMANTAN BARAT,2019,15309,PERKOTAAN,MAKANAN,653100.0,7
KALIMANTAN BARAT,2019,15309,PERKOTAAN,NONMAKANAN,753224.0,4
KALIMANTAN BARAT,2019,15309,PERKOTAAN,TOTAL,1406325.0,5
KALIMANTAN BARAT,2019,15309,PERDESAANPERKOTAAN,MAKANAN,561142.0,7
KALIMANTAN BARAT,2019,15309,PERDESAANPERKOTAAN,NONMAKANAN,519227.0,7
KALIMANTAN BARAT,2019,15309,PERDESAANPERKOTAAN,TOTAL,1080369.0,0
KALIMANTAN BARAT,2020,16098,PERDESAAN,MAKANAN,539487.0,7
KALIMANTAN BARAT,2020,16098,PERDESAAN,NONMAKANAN,412227.0,7
KALIMANTAN BARAT,2020,16098,PERDESAAN,TOTAL,951715.0,0
KALIMANTAN BARAT,2020,16098,PERKOTAAN,MAKANAN,666983.0,4
KALIMANTAN BARAT,2020,16098,PERKOTAAN,NONMAKANAN,778369.0,4
KALIMANTAN BARAT,2020,16098,PERKOTAAN,TOTAL,1445352.0,5
KALIMANTAN BARAT,2020,16098,PERDESAANPERKOTAAN,MAKANAN,584259.0,7
KALIMANTAN BARAT,2020,16098,PERDESAANPERKOTAAN,NONMAKANAN,540803.0,7
KALIMANTAN BARAT,2020,16098,PERDESAANPERKOTAAN,TOTAL,1125063.0,0
KALIMANTAN BARAT,2021,16127,PERDESAAN,MAKANAN,556660.0,7
KALIMANTAN BARAT,2021,16127,PERDESAAN,NONMAKANAN,441583.0,7
KALIMANTAN BARAT,2021,16127,PERDESAAN,TOTAL,998244.0,0
KALIMANTAN BARAT,2021,16127,PERKOTAAN,MAKANAN,685868.0,4
KALIMANTAN BARAT,2021,16127,PERKOTAAN,NONMAKANAN,769054.0,4
KALIMANTAN BARAT,2021,16127,PERKOTAAN,TOTAL,1454922.0,5
KALIMANTAN BARAT,2021,16127,PERDESAANPERKOTAAN,MAKANAN,603291.0,7
KALIMANTAN BARAT,2021,16127,PERDESAANPERKOTAAN,NONMAKANAN,559766.0,7
KALIMANTAN BARAT,2021,16127,PERDESAANPERKOTAAN,TOTAL,1163058.0,0
KALIMANTAN BARAT,2022,16337,PERDESAAN,MAKANAN,610152.0,7
KALIMANTAN BARAT,2022,16337,PERDESAAN,NONMAKANAN,434527.0,7
KALIMANTAN BARAT,2022,16337,PERDESAAN,TOTAL,1044679.0,0
KALIMANTAN BARAT,2022,16337,PERKOTAAN,MAKANAN,762281.0,4
KALIMANTAN BARAT,2022,16337,PERKOTAAN,NONMAKANAN,793738.0,4
KALIMANTAN BARAT,2022,16337,PERKOTAAN,TOTAL,1556019.0,5
KALIMANTAN BARAT,2022,16337,PERDESAANPERKOTAAN,MAKANAN,666065.0,4
KALIMANTAN BARAT,2022,16337,PERDESAANPERKOTAAN,NONMAKANAN,566552.0,7
KALIMANTAN BARAT,2022,16337,PERDESAANPERKOTAAN,TOTAL,1232618.0,0
KALIMANTAN TENGAH,2015,14218,PERDESAAN,MAKANAN,489011.0,7
KALIMANTAN TENGAH,2015,14218,PERDESAAN,NONMAKANAN,361909.0,1
KALIMANTAN TENGAH,2015,14218,PERDESAAN,TOTAL,850921.0,9
KALIMANTAN TENGAH,2015,14218,PERKOTAAN,MAKANAN,506106.0,7
KALIMANTAN TENGAH,2015,14218,PERKOTAAN,NONMAKANAN,549096.0,7
KALIMANTAN TENGAH,2015,14218,PERKOTAAN,TOTAL,1055202.0,0
KALIMANTAN TENGAH,2015,14218,PERDESAANPERKOTAAN,MAKANAN,494858.0,7
KALIMANTAN TENGAH,2015,14218,PERDESAANPERKOTAAN,NONMAKANAN,425928.0,7
KALIMANTAN TENGAH,2015,14218,PERDESAANPERKOTAAN,TOTAL,920786.0,9
KALIMANTAN TENGAH,2016,16515,PERDESAAN,MAKANAN,532629.0,7
KALIMANTAN TENGAH,2016,16515,PERDESAAN,NONMAKANAN,412711.0,7
KALIMANTAN TENGAH,2016,16515,PERDESAAN,TOTAL,945340.0,0
KALIMANTAN TENGAH,2016,16515,PERKOTAAN,MAKANAN,571463.0,7
KALIMANTAN TENGAH,2016,16515,PERKOTAAN,NONMAKANAN,656184.0,4
KALIMANTAN TENGAH,2016,16515,PERKOTAAN,TOTAL,1227648.0,0
KALIMANTAN TENGAH,2016,16515,PERDESAANPERKOTAAN,MAKANAN,546306.0,7
KALIMANTAN TENGAH,2016,16515,PERDESAANPERKOTAAN,NONMAKANAN,498464.0,7
KALIMANTAN TENGAH,2016,16515,PERDESAANPERKOTAAN,TOTAL,1044770.0,0
KALIMANTAN TENGAH,2017,16737,PERDESAAN,MAKANAN,606252.0,7
KALIMANTAN TENGAH,2017,16737,PERDESAAN,NONMAKANAN,412176.0,7
KALIMANTAN TENGAH,2017,16737,PERDESAAN,TOTAL,1018429.0,0
KALIMANTAN TENGAH,2017,16737,PERKOTAAN,MAKANAN,648916.0,4
KALIMANTAN TENGAH,2017,16737,PERKOTAAN,NONMAKANAN,693047.0,4
KALIMANTAN TENGAH,2017,16737,PERKOTAAN,TOTAL,1341964.0,5
KALIMANTAN TENGAH,2017,16737,PERDESAANPERKOTAAN,MAKANAN,621621.0,4
KALIMANTAN TENGAH,2017,16737,PERDESAANPERKOTAAN,NONMAKANAN,513357.0,7
KALIMANTAN TENGAH,2017,16737,PERDESAANPERKOTAAN,TOTAL,1134979.0,0
KALIMANTAN TENGAH,2018,17489,PERDESAAN,MAKANAN,615144.0,4
KALIMANTAN TENGAH,2018,17489,PERDESAAN,NONMAKANAN,489769.0,7
KALIMANTAN TENGAH,2018,17489,PERDESAAN,TOTAL,1104915.0,0
KALIMANTAN TENGAH,2018,17489,PERKOTAAN,MAKANAN,660147.0,4
KALIMANTAN TENGAH,2018,17489,PERKOTAAN,NONMAKANAN,754485.0,4
KALIMANTAN TENGAH,2018,17489,PERKOTAAN,TOTAL,1414633.0,5
KALIMANTAN TENGAH,2018,17489,PERDESAANPERKOTAAN,MAKANAN,632492.0,4
KALIMANTAN TENGAH,2018,17489,PERDESAANPERKOTAAN,NONMAKANAN,591813.0,4
KALIMANTAN TENGAH,2018,17489,PERDESAANPERKOTAAN,TOTAL,1224306.0,0
KALIMANTAN TENGAH,2019,18090,PERDESAAN,MAKANAN,628743.0,4
KALIMANTAN TENGAH,2019,18090,PERDESAAN,NONMAKANAN,538257.0,4
KALIMANTAN TENGAH,2019,18090,PERDESAAN,TOTAL,1167000.0,0
KALIMANTAN TENGAH,2019,18090,PERKOTAAN,MAKANAN,683518.0,4
KALIMANTAN TENGAH,2019,18090,PERKOTAAN,NONMAKANAN,782544.0,4
KALIMANTAN TENGAH,2019,18090,PERKOTAAN,TOTAL,1466063.0,5
KALIMANTAN TENGAH,2019,18090,PERDESAANPERKOTAAN,MAKANAN,650758.0,4
KALIMANTAN TENGAH,2019,18090,PERDESAANPERKOTAAN,NONMAKANAN,636442.0,4
KALIMANTAN TENGAH,2019,18090,PERDESAANPERKOTAAN,TOTAL,1287201.0,5
KALIMANTAN TENGAH,2020,20677,PERDESAAN,MAKANAN,653781.0,2
KALIMANTAN TENGAH,2020,20677,PERDESAAN,NONMAKANAN,536160.0,2
KALIMANTAN TENGAH,2020,20677,PERDESAAN,TOTAL,1189942.0,5
KALIMANTAN TENGAH,2020,20677,PERKOTAAN,MAKANAN,708823.0,2
KALIMANTAN TENGAH,2020,20677,PERKOTAAN,NONMAKANAN,837135.0,8
KALIMANTAN TENGAH,2020,20677,PERKOTAAN,TOTAL,1545958.0,5
KALIMANTAN TENGAH,2020,20677,PERDESAANPERKOTAAN,MAKANAN,675947.0,2
KALIMANTAN TENGAH,2020,20677,PERDESAANPERKOTAAN,NONMAKANAN,657370.0,2
KALIMANTAN TENGAH,2020,20677,PERDESAANPERKOTAAN,TOTAL,1333318.0,5
KALIMANTAN TENGAH,2021,21040,PERDESAAN,MAKANAN,701646.0,2
KALIMANTAN TENGAH,2021,21040,PERDESAAN,NONMAKANAN,577984.0,2
KALIMANTAN TENGAH,2021,21040,PERDESAAN,TOTAL,1279631.0,5
KALIMANTAN TENGAH,2021,21040,PERKOTAAN,MAKANAN,729454.0,2
KALIMANTAN TENGAH,2021,21040,PERKOTAAN,NONMAKANAN,831203.0,8
KALIMANTAN TENGAH,2021,21040,PERKOTAAN,TOTAL,1560658.0,5
KALIMANTAN TENGAH,2021,21040,PERDESAANPERKOTAAN,MAKANAN,713144.0,2
KALIMANTAN TENGAH,2021,21040,PERDESAANPERKOTAAN,NONMAKANAN,682681.0,2
KALIMANTAN TENGAH,2021,21040,PERDESAANPERKOTAAN,TOTAL,1395825.0,5
KALIMANTAN TENGAH,2022,19795,PERDESAAN,MAKANAN,777398.0,4
KALIMANTAN TENGAH,2022,19795,PERDESAAN,NONMAKANAN,591424.0,2
KALIMANTAN TENGAH,2022,19795,PERDESAAN,TOTAL,1368822.0,5
KALIMANTAN TENGAH,2022,19795,PERKOTAAN,MAKANAN,742369.0,4
KALIMANTAN TENGAH,2022,19795,PERKOTAAN,NONMAKANAN,800765.0,4
KALIMANTAN TENGAH,2022,19795,PERKOTAAN,TOTAL,1543134.0,5
KALIMANTAN TENGAH,2022,19795,PERDESAANPERKOTAAN,MAKANAN,762633.0,4
KALIMANTAN TENGAH,2022,19795,PERDESAANPERKOTAAN,NONMAKANAN,679661.0,4
KALIMANTAN TENGAH,2022,19795,PERDESAANPERKOTAAN,TOTAL,1442295.0,5
KALIMANTAN SELATAN,2015,13559,PERDESAAN,MAKANAN,440745.0,1
KALIMANTAN SELATAN,2015,13559,PERDESAAN,NONMAKANAN,349861.0,1
KALIMANTAN SELATAN,2015,13559,PERDESAAN,TOTAL,790607.0,9
KALIMANTAN SELATAN,2015,13559,PERKOTAAN,MAKANAN,510837.0,1
KALIMANTAN SELATAN,2015,13559,PERKOTAAN,NONMAKANAN,670407.0,9
KALIMANTAN SELATAN,2015,13559,PERKOTAAN,TOTAL,1181244.0,0
KALIMANTAN SELATAN,2015,13559,PERDESAANPERKOTAAN,MAKANAN,470450.0,1
KALIMANTAN SELATAN,2015,13559,PERDESAANPERKOTAAN,NONMAKANAN,485707.0,1
KALIMANTAN SELATAN,2015,13559,PERDESAANPERKOTAAN,TOTAL,956156.0,9
KALIMANTAN SELATAN,2016,14007,PERDESAAN,MAKANAN,496275.0,7
KALIMANTAN SELATAN,2016,14007,PERDESAAN,NONMAKANAN,406184.0,1
KALIMANTAN SELATAN,2016,14007,PERDESAAN,TOTAL,902459.0,9
KALIMANTAN SELATAN,2016,14007,PERKOTAAN,MAKANAN,576703.0,7
KALIMANTAN SELATAN,2016,14007,PERKOTAAN,NONMAKANAN,659884.0,7
KALIMANTAN SELATAN,2016,14007,PERKOTAAN,TOTAL,1236588.0,0
KALIMANTAN SELATAN,2016,14007,PERDESAANPERKOTAAN,MAKANAN,531127.0,7
KALIMANTAN SELATAN,2016,14007,PERDESAANPERKOTAAN,NONMAKANAN,516120.0,7
KALIMANTAN SELATAN,2016,14007,PERDESAANPERKOTAAN,TOTAL,1047247.0,0
KALIMANTAN SELATAN,2017,15507,PERDESAAN,MAKANAN,552468.0,7
KALIMANTAN SELATAN,2017,15507,PERDESAAN,NONMAKANAN,390246.0,7
KALIMANTAN SELATAN,2017,15507,PERDESAAN,TOTAL,942715.0,0
KALIMANTAN SELATAN,2017,15507,PERKOTAAN,MAKANAN,687947.0,7
KALIMANTAN SELATAN,2017,15507,PERKOTAAN,NONMAKANAN,742319.0,4
KALIMANTAN SELATAN,2017,15507,PERKOTAAN,TOTAL,1430266.0,5
KALIMANTAN SELATAN,2017,15507,PERDESAANPERKOTAAN,MAKANAN,612237.0,7
KALIMANTAN SELATAN,2017,15507,PERDESAANPERKOTAAN,NONMAKANAN,545568.0,7
KALIMANTAN SELATAN,2017,15507,PERDESAANPERKOTAAN,TOTAL,1157805.0,0
KALIMANTAN SELATAN,2018,15735,PERDESAAN,MAKANAN,558191.0,7
KALIMANTAN SELATAN,2018,15735,PERDESAAN,NONMAKANAN,438096.0,7
KALIMANTAN SELATAN,2018,15735,PERDESAAN,TOTAL,996288.0,0
KALIMANTAN SELATAN,2018,15735,PERKOTAAN,MAKANAN,704312.0,4
KALIMANTAN SELATAN,2018,15735,PERKOTAAN,NONMAKANAN,786234.0,4
KALIMANTAN SELATAN,2018,15735,PERKOTAAN,TOTAL,1490547.0,5
KALIMANTAN SELATAN,2018,15735,PERDESAANPERKOTAAN,MAKANAN,626241.0,7
KALIMANTAN SELATAN,2018,15735,PERDESAANPERKOTAAN,NONMAKANAN,600227.0,7
KALIMANTAN SELATAN,2018,15735,PERDESAANPERKOTAAN,TOTAL,1226468.0,0
KALIMANTAN SELATAN,2019,16517,PERDESAAN,MAKANAN,573376.0,7
KALIMANTAN SELATAN,2019,16517,PERDESAAN,NONMAKANAN,457675.0,7
KALIMANTAN SELATAN,2019,16517,PERDESAAN,TOTAL,1031051.0,0
KALIMANTAN SELATAN,2019,16517,PERKOTAAN,MAKANAN,690914.0,4
KALIMANTAN SELATAN,2019,16517,PERKOTAAN,NONMAKANAN,804377.0,4
KALIMANTAN SELATAN,2019,16517,PERKOTAAN,TOTAL,1495291.0,5
KALIMANTAN SELATAN,2019,16517,PERDESAANPERKOTAAN,MAKANAN,628902.0,4
KALIMANTAN SELATAN,2019,16517,PERDESAANPERKOTAAN,NONMAKANAN,621460.0,7
KALIMANTAN SELATAN,2019,16517,PERDESAANPERKOTAAN,TOTAL,1250362.0,0
KALIMANTAN SELATAN,2020,18863,PERDESAAN,MAKANAN,610435.0,4
KALIMANTAN SELATAN,2020,18863,PERDESAAN,NONMAKANAN,493883.0,4
KALIMANTAN SELATAN,2020,18863,PERDESAAN,TOTAL,1104318.0,0
KALIMANTAN SELATAN,2020,18863,PERKOTAAN,MAKANAN,749092.0,4
KALIMANTAN SELATAN,2020,18863,PERKOTAAN,NONMAKANAN,844200.0,4
KALIMANTAN SELATAN,2020,18863,PERKOTAAN,TOTAL,1593292.0,5
KALIMANTAN SELATAN,2020,18863,PERDESAANPERKOTAAN,MAKANAN,675978.0,4
KALIMANTAN SELATAN,2020,18863,PERDESAANPERKOTAAN,NONMAKANAN,659478.0,4
KALIMANTAN SELATAN,2020,18863,PERDESAANPERKOTAAN,TOTAL,1335456.0,5
KALIMANTAN SELATAN,2021,18874,PERDESAAN,MAKANAN,638415.0,4
KALIMANTAN SELATAN,2021,18874,PERDESAAN,NONMAKANAN,501261.0,4
KALIMANTAN SELATAN,2021,18874,PERDESAAN,TOTAL,1139676.0,0
KALIMANTAN SELATAN,2021,18874,PERKOTAAN,MAKANAN,768244.0,4
KALIMANTAN SELATAN,2021,18874,PERKOTAAN,NONMAKANAN,876016.0,4
KALIMANTAN SELATAN,2021,18874,PERKOTAAN,TOTAL,1644260.0,5
KALIMANTAN SELATAN,2021,18874,PERDESAANPERKOTAAN,MAKANAN,701228.0,4
KALIMANTAN SELATAN,2021,18874,PERDESAANPERKOTAAN,NONMAKANAN,682572.0,4
KALIMANTAN SELATAN,2021,18874,PERDESAANPERKOTAAN,TOTAL,1383800.0,5
KALIMANTAN SELATAN,2022,18661,PERDESAAN,MAKANAN,669702.0,4
KALIMANTAN SELATAN,2022,18661,PERDESAAN,NONMAKANAN,517955.0,4
KALIMANTAN SELATAN,2022,18661,PERDESAAN,TOTAL,1187658.0,5
KALIMANTAN SELATAN,2022,18661,PERKOTAAN,MAKANAN,788606.0,4
KALIMANTAN SELATAN,2022,18661,PERKOTAAN,NONMAKANAN,848192.0,4
KALIMANTAN SELATAN,2022,18661,PERKOTAAN,TOTAL,1636799.0,5
KALIMANTAN SELATAN,2022,18661,PERDESAANPERKOTAAN,MAKANAN,727960.0,4
KALIMANTAN SELATAN,2022,18661,PERDESAANPERKOTAAN,NONMAKANAN,679758.0,4
KALIMANTAN SELATAN,2022,18661,PERDESAANPERKOTAAN,TOTAL,1407718.0,5
KALIMANTAN TIMUR,2015,16323,PERDESAAN,MAKANAN,496104.0,7
KALIMANTAN TIMUR,2015,16323,PERDESAAN,NONMAKANAN,487665.0,7
KALIMANTAN TIMUR,2015,16323,PERDESAAN,TOTAL,983770.0,0
KALIMANTAN TIMUR,2015,16323,PERKOTAAN,MAKANAN,580661.0,7
KALIMANTAN TIMUR,2015,16323,PERKOTAAN,NONMAKANAN,736387.0,4
KALIMANTAN TIMUR,2015,16323,PERKOTAAN,TOTAL,1317048.0,0
KALIMANTAN TIMUR,2015,16323,PERDESAANPERKOTAAN,MAKANAN,549351.0,7
KALIMANTAN TIMUR,2015,16323,PERDESAANPERKOTAAN,NONMAKANAN,644291.0,4
KALIMANTAN TIMUR,2015,16323,PERDESAANPERKOTAAN,TOTAL,1193642.0,0
KALIMANTAN TIMUR,2016,18514,PERDESAAN,MAKANAN,549413.0,4
KALIMANTAN TIMUR,2016,18514,PERDESAAN,NONMAKANAN,506964.0,4
KALIMANTAN TIMUR,2016,18514,PERDESAAN,TOTAL,1056377.0,0
KALIMANTAN TIMUR,2016,18514,PERKOTAAN,MAKANAN,609280.0,4
KALIMANTAN TIMUR,2016,18514,PERKOTAAN,NONMAKANAN,821085.0,4
KALIMANTAN TIMUR,2016,18514,PERKOTAAN,TOTAL,1430365.0,5
KALIMANTAN TIMUR,2016,18514,PERDESAANPERKOTAAN,MAKANAN,587920.0,4
KALIMANTAN TIMUR,2016,18514,PERDESAANPERKOTAAN,NONMAKANAN,709006.0,4
KALIMANTAN TIMUR,2016,18514,PERDESAANPERKOTAAN,TOTAL,1296926.0,5
KALIMANTAN TIMUR,2017,21864,PERDESAAN,MAKANAN,586914.0,2
KALIMANTAN TIMUR,2017,21864,PERDESAAN,NONMAKANAN,513099.0,2
KALIMANTAN TIMUR,2017,21864,PERDESAAN,TOTAL,1100014.0,8
KALIMANTAN TIMUR,2017,21864,PERKOTAAN,MAKANAN,702593.0,2
KALIMANTAN TIMUR,2017,21864,PERKOTAAN,NONMAKANAN,916652.0,8
KALIMANTAN TIMUR,2017,21864,PERKOTAAN,TOTAL,1619245.0,5
KALIMANTAN TIMUR,2017,21864,PERDESAANPERKOTAAN,MAKANAN,663534.0,2
KALIMANTAN TIMUR,2017,21864,PERDESAANPERKOTAAN,NONMAKANAN,780393.0,8
KALIMANTAN TIMUR,2017,21864,PERDESAANPERKOTAAN,TOTAL,1443927.0,5
KALIMANTAN TIMUR,2018,21303,PERDESAAN,MAKANAN,624762.0,2
KALIMANTAN TIMUR,2018,21303,PERDESAAN,NONMAKANAN,597805.0,2
KALIMANTAN TIMUR,2018,21303,PERDESAAN,TOTAL,1222567.0,5
KALIMANTAN TIMUR,2018,21303,PERKOTAAN,MAKANAN,741670.0,2
KALIMANTAN TIMUR,2018,21303,PERKOTAAN,NONMAKANAN,986254.0,8
KALIMANTAN TIMUR,2018,21303,PERKOTAAN,TOTAL,1727926.0,3
KALIMANTAN TIMUR,2018,21303,PERDESAANPERKOTAAN,MAKANAN,702905.0,2
KALIMANTAN TIMUR,2018,21303,PERDESAANPERKOTAAN,NONMAKANAN,857449.0,8
KALIMANTAN TIMUR,2018,21303,PERDESAANPERKOTAAN,TOTAL,1560354.0,5
KALIMANTAN TIMUR,2019,21691,PERDESAAN,MAKANAN,666051.0,2
KALIMANTAN TIMUR,2019,21691,PERDESAAN,NONMAKANAN,642661.0,2
KALIMANTAN TIMUR,2019,21691,PERDESAAN,TOTAL,1308712.0,5
KALIMANTAN TIMUR,2019,21691,PERKOTAAN,MAKANAN,752592.0,2
KALIMANTAN TIMUR,2019,21691,PERKOTAAN,NONMAKANAN,1014134.0,8
KALIMANTAN TIMUR,2019,21691,PERKOTAAN,TOTAL,1766726.0,3
KALIMANTAN TIMUR,2019,21691,PERDESAANPERKOTAAN,MAKANAN,724422.0,2
KALIMANTAN TIMUR,2019,21691,PERDESAANPERKOTAAN,NONMAKANAN,893217.0,8
KALIMANTAN TIMUR,2019,21691,PERDESAANPERKOTAAN,TOTAL,1617640.0,5
KALIMANTAN TIMUR,2020,24097,PERDESAAN,MAKANAN,719141.0,8
KALIMANTAN TIMUR,2020,24097,PERDESAAN,NONMAKANAN,675241.0,2
KALIMANTAN TIMUR,2020,24097,PERDESAAN,TOTAL,1394383.0,3
KALIMANTAN TIMUR,2020,24097,PERKOTAAN,MAKANAN,824955.0,8
KALIMANTAN TIMUR,2020,24097,PERKOTAAN,NONMAKANAN,1103204.0,8
KALIMANTAN TIMUR,2020,24097,PERKOTAAN,TOTAL,1928159.0,3
KALIMANTAN TIMUR,2020,24097,PERDESAANPERKOTAAN,MAKANAN,790469.0,8
KALIMANTAN TIMUR,2020,24097,PERDESAANPERKOTAAN,NONMAKANAN,963725.0,8
KALIMANTAN TIMUR,2020,24097,PERDESAANPERKOTAAN,TOTAL,1754194.0,3
KALIMANTAN TIMUR,2021,23943,PERDESAAN,MAKANAN,679889.0,2
KALIMANTAN TIMUR,2021,23943,PERDESAAN,NONMAKANAN,691251.0,2
KALIMANTAN TIMUR,2021,23943,PERDESAAN,TOTAL,1371141.0,3
KALIMANTAN TIMUR,2021,23943,PERKOTAAN,MAKANAN,762309.0,8
KALIMANTAN TIMUR,2021,23943,PERKOTAAN,NONMAKANAN,1115032.0,8
KALIMANTAN TIMUR,2021,23943,PERKOTAAN,TOTAL,1877341.0,3
KALIMANTAN TIMUR,2021,23943,PERDESAANPERKOTAAN,MAKANAN,736465.0,8
KALIMANTAN TIMUR,2021,23943,PERDESAANPERKOTAAN,NONMAKANAN,982145.0,8
KALIMANTAN TIMUR,2021,23943,PERDESAANPERKOTAAN,TOTAL,1718610.0,3
KALIMANTAN TIMUR,2022,22281,PERDESAAN,MAKANAN,753173.0,2
KALIMANTAN TIMUR,2022,22281,PERDESAAN,NONMAKANAN,711736.0,2
KALIMANTAN TIMUR,2022,22281,PERDESAAN,TOTAL,1464909.0,5
KALIMANTAN TIMUR,2022,22281,PERKOTAAN,MAKANAN,840814.0,8
KALIMANTAN TIMUR,2022,22281,PERKOTAAN,NONMAKANAN,1107670.0,8
KALIMANTAN TIMUR,2022,22281,PERKOTAAN,TOTAL,1948484.0,3
KALIMANTAN TIMUR,2022,22281,PERDESAANPERKOTAAN,MAKANAN,813447.0,8
KALIMANTAN TIMUR,2022,22281,PERDESAANPERKOTAAN,NONMAKANAN,984037.0,8
KALIMANTAN TIMUR,2022,22281,PERDESAANPERKOTAAN,TOTAL,1797485.0,3
KALIMANTAN UTARA,2015,16608,PERDESAAN,MAKANAN,478792.0,7
KALIMANTAN UTARA,2015,16608,PERDESAAN,NONMAKANAN,419632.0,7
KALIMANTAN UTARA,2015,16608,PERDESAAN,TOTAL,898424.0,4
KALIMANTAN UTARA,2015,16608,PERKOTAAN,MAKANAN,536894.0,7
KALIMANTAN UTARA,2015,16608,PERKOTAAN,NONMAKANAN,623024.0,4
KALIMANTAN UTARA,2015,16608,PERKOTAAN,TOTAL,1159918.0,0
KALIMANTAN UTARA,2015,16608,PERDESAANPERKOTAAN,MAKANAN,511272.0,7
KALIMANTAN UTARA,2015,16608,PERDESAANPERKOTAAN,NONMAKANAN,533332.0,7
KALIMANTAN UTARA,2015,16608,PERDESAANPERKOTAAN,TOTAL,1044605.0,0
KALIMANTAN UTARA,2016,17547,PERDESAAN,MAKANAN,501077.0,7
KALIMANTAN UTARA,2016,17547,PERDESAAN,NONMAKANAN,476942.0,7
KALIMANTAN UTARA,2016,17547,PERDESAAN,TOTAL,978020.0,0
KALIMANTAN UTARA,2016,17547,PERKOTAAN,MAKANAN,586024.0,4
KALIMANTAN UTARA,2016,17547,PERKOTAAN,NONMAKANAN,707551.0,4
KALIMANTAN UTARA,2016,17547,PERKOTAAN,TOTAL,1293576.0,5
KALIMANTAN UTARA,2016,17547,PERDESAANPERKOTAAN,MAKANAN,549467.0,7
KALIMANTAN UTARA,2016,17547,PERDESAANPERKOTAAN,NONMAKANAN,608307.0,4
KALIMANTAN UTARA,2016,17547,PERDESAANPERKOTAAN,TOTAL,1157774.0,0
KALIMANTAN UTARA,2017,20392,PERDESAAN,MAKANAN,555546.0,2
